"Gene_ID","metap","metafc","idx","external_gene_name","description"
"ENSOMYG00000000043",0.187235672182881,0.297653047861278,0.216575752604336,"RHOB","ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668]"
"ENSOMYG00000000044",0.0399439363874967,3.60445546849641,5.04100809053639,"pde9aa","phosphodiesterase 9aa [Source:ZFIN;Acc:ZDB-GENE-130920-1]"
"ENSOMYG00000000046",0.0734661639912259,-1.32875921220758,-1.50669686104385,"",""
"ENSOMYG00000000049",0.314239571704875,0.313700415152581,0.157709472482422,"rcn2","reticulocalbin 2 [Source:ZFIN;Acc:ZDB-GENE-050706-62]"
"ENSOMYG00000000050",0.0116601627018282,1.31828901298838,2.54864207089373,"NAIF1","nuclear apoptosis inducing factor 1 [Source:HGNC Symbol;Acc:HGNC:25446]"
"ENSOMYG00000000053",0.517757503263565,0.389493468073474,0.111345899372278,"","zinc finger and AT hook domain containing [Source:ZFIN;Acc:ZDB-GENE-130204-2]"
"ENSOMYG00000000054",0.00033799973467117,-1.05678623059402,-3.66819339667079,"",""
"ENSOMYG00000000056",0.00752283027800534,0.781847289603125,1.66034555301293,"slc37a1","solute carrier family 37 member 1 [Source:ZFIN;Acc:ZDB-GENE-041114-151]"
"ENSOMYG00000000064",0.763417611912345,1.22087124164755,0.143132289186679,"plcxd1","phosphatidylinositol-specific phospholipase C, X domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-131127-240]"
"ENSOMYG00000000066",0.060145625230295,-0.288796240397572,-0.352561282427298,"homer2","homer scaffold protein 2 [Source:ZFIN;Acc:ZDB-GENE-050522-417]"
"ENSOMYG00000000074",0.237279117582811,0.580035228994687,0.362371488197026,"mier2","mesoderm induction early response 1, family member 2 [Source:ZFIN;Acc:ZDB-GENE-050208-795]"
"ENSOMYG00000000075",1.83145031932242e-35,1.23270728371635,42.820805444023,"",""
"ENSOMYG00000000080",0.00563005321552565,0.501569991671497,1.12827542671916,"",""
"ENSOMYG00000000082",0.0243161799379128,0.473658425216163,0.76453426737732,"RSBN1L","round spermatid basic protein 1 like [Source:HGNC Symbol;Acc:HGNC:24765]"
"ENSOMYG00000000083",0.592450083253531,-0.115968840580686,-0.026365311239436,"",""
"ENSOMYG00000000087",0.0441801232219975,0.396007210221065,0.536499906776606,"PSTPIP1","proline-serine-threonine phosphatase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9580]"
"ENSOMYG00000000088",0.0146078498342881,0.263054067756291,0.482813040917387,"safb","scaffold attachment factor B [Source:ZFIN;Acc:ZDB-GENE-030131-698]"
"ENSOMYG00000000092",0.159968492800018,0.489893473731629,0.38993832680764,"",""
"ENSOMYG00000000093",0.717809746383302,0.104599667502937,0.0150613740230445,"",""
"ENSOMYG00000000094",0.342315036322948,-0.221984859488284,-0.103350384273901,"fbxl4","F-box and leucine-rich repeat protein 4 [Source:ZFIN;Acc:ZDB-GENE-041114-187]"
"ENSOMYG00000000096",9.11141399933449e-09,1.21484697413613,9.76787288558416,"invs","inversin [Source:ZFIN;Acc:ZDB-GENE-020507-2]"
"ENSOMYG00000000100",0.0776620400741243,-1.11580716272024,-1.23831297602688,"TMEM60","transmembrane protein 60 [Source:HGNC Symbol;Acc:HGNC:21754]"
"ENSOMYG00000000101",0.366732052918502,0.967151849850514,0.421340796662374,"",""
"ENSOMYG00000000103",0.124049986481024,-2.06186080770341,-1.86887739636914,"",""
"ENSOMYG00000000105",1.83556186324607e-12,0.513918630280501,6.03146774683986,"SENP6","SUMO specific peptidase 6 [Source:HGNC Symbol;Acc:HGNC:20944]"
"ENSOMYG00000000106",0.0927793692249071,2.8746533554545,2.96821925289107,"RSPH1","radial spoke head component 1 [Source:HGNC Symbol;Acc:HGNC:12371]"
"ENSOMYG00000000107",0.916691435037905,-0.077750615638073,-0.00293717150891401,"tmod4","tropomodulin 4 (muscle) [Source:ZFIN;Acc:ZDB-GENE-991019-9]"
"ENSOMYG00000000108",0.0215035312204137,-1.46181284806052,-2.43755862204965,"bcl11aa","BCL11 transcription factor A a [Source:ZFIN;Acc:ZDB-GENE-060421-4643]"
"ENSOMYG00000000109",0.398199558957743,-0.0943468538319145,-0.0377292337596121,"",""
"ENSOMYG00000000110",0.362557050647495,0.657668321444564,0.289784212817786,"",""
"ENSOMYG00000000114",0.269633262839542,0.476530153985013,0.271253607349801,"dynlt2b","dynein light chain Tctex-type 2B [Source:ZFIN;Acc:ZDB-GENE-081104-219]"
"ENSOMYG00000000115",0.90474580910105,0.0458181733675565,0.00199187269091259,"",""
"ENSOMYG00000000117",0.00073237697055309,0.702239404480961,2.20170685152858,"lpcat3","lysophosphatidylcholine acyltransferase 3 [Source:ZFIN;Acc:ZDB-GENE-041111-232]"
"ENSOMYG00000000118",0.0451891515949383,0.585342854346393,0.787266127550587,"",""
"ENSOMYG00000000121",6.91743448580468e-45,1.63130730120193,72.0386200537765,"mcl1b","MCL1 apoptosis regulator, BCL2 family member b [Source:ZFIN;Acc:ZDB-GENE-030825-1]"
"ENSOMYG00000000122",0.0287807845192445,-0.179236894098828,-0.276185659091046,"fcho2","FCH and mu domain containing endocytic adaptor 2 [Source:ZFIN;Acc:ZDB-GENE-050522-228]"
"ENSOMYG00000000126",0.137373984607894,0.515347728764967,0.444278960284357,"",""
"ENSOMYG00000000133",0.0250488697746447,0.501888418662359,0.803629690905663,"tpi1b","triosephosphate isomerase 1b [Source:ZFIN;Acc:ZDB-GENE-020416-4]"
"ENSOMYG00000000137",0.751606101910097,1.10838751570671,0.137450806343276,"plpp2b","phospholipid phosphatase 2b [Source:ZFIN;Acc:ZDB-GENE-030131-7425]"
"ENSOMYG00000000138",1.10886458157632e-26,2.92873456513422,76.0156614446751,"ga45b",""
"ENSOMYG00000000140",0.129180846592128,-0.617401241852911,-0.54874738053192,"eeig1b","estrogen-induced osteoclastogenesis regulator 1b [Source:ZFIN;Acc:ZDB-GENE-060929-412]"
"ENSOMYG00000000143",1.14898556961047e-06,-2.15392985877846,-12.7936657901398,"",""
"ENSOMYG00000000149",1.59367097872199e-07,0.0752284574138149,0.511373062616509,"",""
"ENSOMYG00000000150",0.0584579486890445,0.426948930425927,0.526494818095415,"prr5a","proline rich 5a (renal) [Source:ZFIN;Acc:ZDB-GENE-130530-791]"
"ENSOMYG00000000152",2.89153124833201e-22,1.83876397867678,39.60490217716,"",""
"ENSOMYG00000000153",0.305417212595236,0.468545072182311,0.241350607901786,"CYB5R4","cytochrome b5 reductase 4 [Source:HGNC Symbol;Acc:HGNC:20147]"
"ENSOMYG00000000154",0.61405137422641,-1.2856986875523,-0.272304929418282,"calhm6","calcium homeostasis modulator family member 6 [Source:ZFIN;Acc:ZDB-GENE-061201-60]"
"ENSOMYG00000000155",0.0130648804963474,-0.612403959502959,-1.15370448683996,"DYNLT3","dynein light chain Tctex-type 3 [Source:HGNC Symbol;Acc:HGNC:11694]"
"ENSOMYG00000000158",0.222731610643369,-0.056807520303337,-0.0370508953666644,"",""
"ENSOMYG00000000162",0.354630570464389,0.163783593861456,0.0737392768103423,"",""
"ENSOMYG00000000165",0.781286439093851,-0.683228130438845,-0.0732350277205819,"XK","X-linked Kx blood group antigen, Kell and VPS13A binding protein [Source:HGNC Symbol;Acc:HGNC:12811]"
"ENSOMYG00000000167",0.00044903984537815,-1.72842952984751,-5.78628967150025,"",""
"ENSOMYG00000000169",0.968066036817185,-0.115920603983047,-0.00163390279066896,"dedd1","death effector domain-containing 1 [Source:ZFIN;Acc:ZDB-GENE-000616-2]"
"ENSOMYG00000000170",0.00697305952126917,-1.53318874792642,-3.30643901961437,"",""
"ENSOMYG00000000176",0.899565081018742,-0.0441345667249854,-0.00202875177634742,"",""
"ENSOMYG00000000177",0.669598294119108,0.436790839602046,0.0760827013026355,"",""
"ENSOMYG00000000180",0.00302943896896233,-1.49922059719446,-3.77599365519387,"",""
"ENSOMYG00000000182",0.211283881806955,0.676022010494871,0.456405195706989,"",""
"ENSOMYG00000000186",0.29038148524749,0.392562018632706,0.210818003949549,"wnk1a","WNK lysine deficient protein kinase 1a [Source:ZFIN;Acc:ZDB-GENE-080917-49]"
"ENSOMYG00000000190",0.997666586745608,-0.0347006666809302,-3.52063480426473e-05,"PDE3A","phosphodiesterase 3A [Source:HGNC Symbol;Acc:HGNC:8778]"
"ENSOMYG00000000191",0.33413728581622,0.324234192930723,0.154359812681357,"",""
"ENSOMYG00000000195",0.117245696601422,0.551512327477056,0.513404529110818,"cry1b","cryptochrome circadian regulator 1b [Source:ZFIN;Acc:ZDB-GENE-010426-3]"
"ENSOMYG00000000196",0.0163984786075566,-0.408550482309681,-0.729342867551328,"dpm2","dolichyl-phosphate mannosyltransferase subunit 2, regulatory [Source:ZFIN;Acc:ZDB-GENE-030131-9093]"
"ENSOMYG00000000197",8.82310119337742e-10,-0.806434197518384,-7.30176065302648,"",""
"ENSOMYG00000000204",0.339673427007183,-2.10179208606107,-0.985611074915899,"dync1i1","dynein, cytoplasmic 1, intermediate chain 1 [Source:ZFIN;Acc:ZDB-GENE-061215-62]"
"ENSOMYG00000000206",0.0459266890350589,-0.14405063715209,-0.192730369451779,"ctps1b","CTP synthase 1b [Source:ZFIN;Acc:ZDB-GENE-040801-160]"
"ENSOMYG00000000207",0.00497512196161095,-2.09154434155566,-4.81723712258968,"",""
"ENSOMYG00000000208",0.185375148556872,-0.393461893112827,-0.28799383772056,"tspan3a","tetraspanin 3a [Source:ZFIN;Acc:ZDB-GENE-030131-7787]"
"ENSOMYG00000000213",4.93028590790996e-09,3.44226202540352,28.5953108938172,"pip5kl1","phosphatidylinositol-4-phosphate 5-kinase-like 1 [Source:ZFIN;Acc:ZDB-GENE-060526-248]"
"ENSOMYG00000000215",0.179473383483397,0.518222137906832,0.386593688794953,"cicb","capicua transcriptional repressor b [Source:ZFIN;Acc:ZDB-GENE-030131-1966]"
"ENSOMYG00000000216",0.00472811459696449,-0.779563177472521,-1.81272761589716,"","si:ch211-105c13.3 [Source:ZFIN;Acc:ZDB-GENE-030131-4483]"
"ENSOMYG00000000217",3.23673800570118e-06,0.00907889773397799,0.0498421721483965,"","basic transcription factor 3 [Source:ZFIN;Acc:ZDB-GENE-030131-8731]"
"ENSOMYG00000000218",0.826442827355993,-0.41626456966374,-0.034461372018089,"smad10b","si:dkey-222b8.1 [Source:ZFIN;Acc:ZDB-GENE-060503-248]"
"ENSOMYG00000000219",0.145135059795181,-0.402227717886036,-0.337158400283513,"hps5","HPS5 biogenesis of lysosomal organelles complex 2 subunit 2 [Source:ZFIN;Acc:ZDB-GENE-070410-80]"
"ENSOMYG00000000221",0.974175713512544,0.254416462194296,0.00289085837222388,"",""
"ENSOMYG00000000224",0.42991879623568,-0.413216528787961,-0.15149078553147,"CTSS","cathepsin S [Source:HGNC Symbol;Acc:HGNC:2545]"
"ENSOMYG00000000226",0.123166671916706,0.395493463786096,0.359703992089127,"PLEKHA5","pleckstrin homology domain containing A5 [Source:HGNC Symbol;Acc:HGNC:30036]"
"ENSOMYG00000000227",0.0339796077181077,-0.438015553125444,-0.643349202117216,"ankra2","ankyrin repeat, family A (RFXANK-like), 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2141]"
"ENSOMYG00000000231",6.39764253528353e-14,0.653727064941812,8.62526183960979,"",""
"ENSOMYG00000000232",0.12331387345167,-0.533001120651321,-0.484491654782121,"znf526","zinc finger protein 526 [Source:ZFIN;Acc:ZDB-GENE-100922-260]"
"ENSOMYG00000000240",0.00295259242877071,-0.360087465185934,-0.910948008482801,"",""
"ENSOMYG00000000242",0.16750849800869,0.192074839952807,0.149042998906676,"","cornichon family AMPA receptor auxiliary protein 4 [Source:ZFIN;Acc:ZDB-GENE-030131-868]"
"ENSOMYG00000000243",4.81894620564091e-17,-1.38933338480163,-22.6698194190852,"",""
"ENSOMYG00000000251",0.379649738401538,-0.199511733482737,-0.0839180058610581,"arhgef28a","Rho guanine nucleotide exchange factor (GEF) 28a [Source:ZFIN;Acc:ZDB-GENE-060531-28]"
"ENSOMYG00000000253",0.631097171997714,-0.156230356389639,-0.0312310365953242,"taf12",""
"ENSOMYG00000000258",0.972587722921319,-0.0326804614818364,-0.000394492938248495,"gtf2h1","general transcription factor IIH, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040912-164]"
"ENSOMYG00000000259",7.72971263983892e-19,-0.795375573254656,-14.4057124590901,"pklr","pyruvate kinase L/R [Source:ZFIN;Acc:ZDB-GENE-010907-1]"
"ENSOMYG00000000260",0.110766418883817,0.344833017912149,0.329519633579748,"",""
"ENSOMYG00000000261",0.0981166143258192,-0.689751931483842,-0.695447520982656,"ctsk","cathepsin K [Source:ZFIN;Acc:ZDB-GENE-001205-4]"
"ENSOMYG00000000262",0.451624338457475,-0.521308258491414,-0.179967424500606,"",""
"ENSOMYG00000000266",3.17501391509558e-66,1.48197961589729,97.0670778487357,"erp44","endoplasmic reticulum protein 44 [Source:ZFIN;Acc:ZDB-GENE-040426-1902]"
"ENSOMYG00000000267",0.00135412255920091,0.334586804762494,0.959709393665598,"",""
"ENSOMYG00000000268",0.0647738513550268,-0.719313632610205,-0.854976384902974,"enc1","ectodermal-neural cortex 1 [Source:ZFIN;Acc:ZDB-GENE-060531-140]"
"ENSOMYG00000000269",0.221001054146891,0.140389121971675,0.0920399022343087,"ifngr2a",""
"ENSOMYG00000000270",0.46665756303574,-0.293816193944072,-0.0972536571108072,"",""
"ENSOMYG00000000271",0.666644211929812,-1.41126058950305,-0.248531298261744,"",""
"ENSOMYG00000000273",0.578833519995795,-1.48023070612396,-0.351475344313432,"nrxn3b","neurexin 3b [Source:ZFIN;Acc:ZDB-GENE-070206-10]"
"ENSOMYG00000000278",3.02716250299568e-05,-0.155999395644984,-0.704955694247752,"","TLE family member 2, transcriptional corepressor b [Source:ZFIN;Acc:ZDB-GENE-050208-677]"
"ENSOMYG00000000281",0.00572223991455926,0.532383806685937,1.1938355159521,"",""
"ENSOMYG00000000283",2.50206726163689e-07,1.08410075889964,7.1569090853732,"nup93","nucleoporin 93 [Source:ZFIN;Acc:ZDB-GENE-990415-46]"
"ENSOMYG00000000284",1.33034542097975e-60,0.41950886160969,25.1185275242347,"ACSS1","acyl-CoA synthetase short chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091]"
"ENSOMYG00000000285",0.105475716847615,-0.821489365843491,-0.80246984507119,"",""
"ENSOMYG00000000288",0.96762494399947,0.391515452835119,0.00559590870470981,"",""
"ENSOMYG00000000290",0.421699621284309,0.414112946274245,0.155291025141023,"","GATA zinc finger domain containing 2B [Source:HGNC Symbol;Acc:HGNC:30778]"
"ENSOMYG00000000293",0.713460046884771,0.134980902634284,0.0197922959120517,"si:dkey-34d22.1","si:dkey-34d22.1 [Source:ZFIN;Acc:ZDB-GENE-131121-338]"
"ENSOMYG00000000297",0.725939652022479,0.03383213348166,0.00470603221069168,"rbfa","ribosome binding factor A [Source:ZFIN;Acc:ZDB-GENE-070410-83]"
"ENSOMYG00000000299",0.10003797399646,-1.08857345975487,-1.08839396741788,"",""
"ENSOMYG00000000300",0.92389388974054,0.139428342240005,0.00479325432179486,"stx17","syntaxin 17 [Source:ZFIN;Acc:ZDB-GENE-041114-164]"
"ENSOMYG00000000303",0.341742194701709,-0.127530621330317,-0.0594677067353654,"","YY1 transcription factor b [Source:ZFIN;Acc:ZDB-GENE-040426-2127]"
"ENSOMYG00000000306",0.533849129869421,-0.206337650568825,-0.0562438182110212,"nr5a2","nuclear receptor subfamily 5, group A, member 2 [Source:ZFIN;Acc:ZDB-GENE-990415-79]"
"ENSOMYG00000000308",5.97049205726814e-10,-0.627715625262328,-5.79004257184712,"ccng2","cyclin G2 [Source:ZFIN;Acc:ZDB-GENE-021016-1]"
"ENSOMYG00000000310",0.0360428732795081,0.331284316095288,0.478103096436411,"gsk3ab","glycogen synthase kinase 3 alpha b [Source:ZFIN;Acc:ZDB-GENE-990714-3]"
"ENSOMYG00000000315",0.872019097969768,0.117620741678294,0.00699537640693355,"","MALT paracaspase 3 [Source:ZFIN;Acc:ZDB-GENE-050419-182]"
"ENSOMYG00000000316",0.644263395321361,1.15520223127946,0.22057032047088,"",""
"ENSOMYG00000000319",0.719152671438368,-0.393485291312279,-0.0563387919369574,"FAM171A1","family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522]"
"ENSOMYG00000000320",0.790422549565049,-0.0711920359028265,-0.00727160284921141,"pbxip1b","pre-B-cell leukemia homeobox interacting protein 1b [Source:ZFIN;Acc:ZDB-GENE-070112-2032]"
"ENSOMYG00000000321",7.21990718413915e-09,-1.93854684650488,-15.7826178646067,"fabp7b","fatty acid binding protein 7, brain, b [Source:ZFIN;Acc:ZDB-GENE-040614-4]"
"ENSOMYG00000000323",0.936457470142234,-0.523835961602955,-0.0149355803569334,"pard6ga","par-6 family cell polarity regulator gamma a [Source:ZFIN;Acc:ZDB-GENE-050923-1]"
"ENSOMYG00000000326",0.555408261346297,-0.54671971885528,-0.139625472234171,"RIMS1","regulating synaptic membrane exocytosis 1 [Source:HGNC Symbol;Acc:HGNC:17282]"
"ENSOMYG00000000327",4.30714504079153e-18,1.47845831776637,25.6746269834444,"tcp11l1","t-complex 11, testis-specific-like 1 [Source:ZFIN;Acc:ZDB-GENE-050327-11]"
"ENSOMYG00000000329",0.212404284963735,-0.027888269888187,-0.0187642522112153,"znf574","zinc finger protein 574 [Source:ZFIN;Acc:ZDB-GENE-100922-259]"
"ENSOMYG00000000332",0.0376787857688188,0.00963088860025996,0.013713452144892,"entpd6","ectonucleoside triphosphate diphosphohydrolase 6 [Source:ZFIN;Acc:ZDB-GENE-050417-412]"
"ENSOMYG00000000334",0.674527414343492,0.864605334832164,0.147847853695929,"",""
"ENSOMYG00000000338",0.0593863735716406,-0.242197403514083,-0.29700987150653,"",""
"ENSOMYG00000000339",1.19428436075058e-08,-0.491752482214073,-3.89610193260274,"ndufa10","NADH:ubiquinone oxidoreductase subunit A10 [Source:ZFIN;Acc:ZDB-GENE-030131-670]"
"ENSOMYG00000000342",0.632807007489983,-0.183795753673152,-0.0365254949156013,"",""
"ENSOMYG00000000343",2.07235730912075e-05,-0.799809335645955,-3.7459353070161,"PDE4B","phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]"
"ENSOMYG00000000344",0.105366065357445,0.127715227643787,0.124815994571719,"usp24","ubiquitin specific peptidase 24 [Source:ZFIN;Acc:ZDB-GENE-030131-4356]"
"ENSOMYG00000000350",0.233774225552601,0.90023568167775,0.568231798824059,"",""
"ENSOMYG00000000353",0.866526550048229,-0.0220153514595665,-0.00136975391382611,"",""
"ENSOMYG00000000356",0.009911590317626,0.825237162795257,1.65365698247286,"TSC22D2","TSC22 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:29095]"
"ENSOMYG00000000357",0.109844690325724,0.420767108662249,0.403608617776392,"",""
"ENSOMYG00000000358",0.386216256912846,0.14243805533792,0.058851052913708,"",""
"ENSOMYG00000000360",0.0704582154879783,0.28702348876645,0.330670680126824,"zgc:136493","zgc:136493 [Source:ZFIN;Acc:ZDB-GENE-060512-216]"
"ENSOMYG00000000362",0.017119439799122,-0.98831871632202,-1.74587534118459,"vsir","V-set immunoregulatory receptor [Source:ZFIN;Acc:ZDB-GENE-060929-716]"
"ENSOMYG00000000370",0.746750738565318,-0.410887725884789,-0.052110564316459,"",""
"ENSOMYG00000000372",0.850290094264847,0.556912103062526,0.0392249235209802,"rpp38","ribonuclease P/MRP 38 subunit [Source:ZFIN;Acc:ZDB-GENE-040718-258]"
"ENSOMYG00000000376",0.955868183750631,-0.302358460142932,-0.00592682863833998,"","paralemmin 1a [Source:ZFIN;Acc:ZDB-GENE-050417-409]"
"ENSOMYG00000000379",0.77643359926766,0.171303960088521,0.0188255650580856,"",""
"ENSOMYG00000000382",0.475691094037139,-1.21594617428322,-0.392355406778493,"acbd7","acyl-CoA binding domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-050913-108]"
"ENSOMYG00000000383",0.946579779329577,0.028263320134478,0.000673876041821299,"mettl25b","methyltransferase like 25B [Source:ZFIN;Acc:ZDB-GENE-050522-515]"
"ENSOMYG00000000384",0.00288908880960991,3.64469035034875,9.2547402737387,"",""
"ENSOMYG00000000385",0.0421422531502094,0.775340972964618,1.0663126765768,"",""
"ENSOMYG00000000387",3.40450488015906e-06,-0.807434267724813,-4.4150070059179,"asrgl1","asparaginase and isoaspartyl peptidase 1 [Source:ZFIN;Acc:ZDB-GENE-050320-102]"
"ENSOMYG00000000388",0.368160313923468,0.31955993982381,0.138677199228617,"PFN2","profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]"
"ENSOMYG00000000389",0.256032705163061,-0.563930267028361,-0.333680107781323,"","WD repeat domain 26a [Source:ZFIN;Acc:ZDB-GENE-111027-4]"
"ENSOMYG00000000390",3.65290665879174e-06,-0.155170555262582,-0.843718391479508,"",""
"ENSOMYG00000000391",0.856926238136893,-0.247519002153957,-0.0165977726575159,"","TLE family member 2, transcriptional corepressor a [Source:ZFIN;Acc:ZDB-GENE-030131-2826]"
"ENSOMYG00000000394",0.169969798858595,-0.372575283767519,-0.286744459738082,"cicb","capicua transcriptional repressor b [Source:ZFIN;Acc:ZDB-GENE-030131-1966]"
"ENSOMYG00000000395",0.0359964424576044,0.130713649264491,0.188716578706411,"",""
"ENSOMYG00000000398",0.000996989301757293,0.970381333197985,2.91241471577567,"",""
"ENSOMYG00000000401",3.46254408549564e-07,-0.341001000995384,-2.20307266578217,"",""
"ENSOMYG00000000404",0.0197571501958313,-0.387369901461238,-0.660185109425024,"myo6a","myosin VIa [Source:ZFIN;Acc:ZDB-GENE-040819-2]"
"ENSOMYG00000000405",0.647616234109517,0.0584829518533499,0.0110346962940062,"RNF13","ring finger protein 13 [Source:HGNC Symbol;Acc:HGNC:10057]"
"ENSOMYG00000000406",0.310489865621271,-0.340791613644357,-0.173105976194102,"znf526","zinc finger protein 526 [Source:ZFIN;Acc:ZDB-GENE-100922-260]"
"ENSOMYG00000000407",0.147985435256674,0.452265900908786,0.375281663196766,"flad1","flavin adenine dinucleotide synthetase 1 [Source:ZFIN;Acc:ZDB-GENE-040822-44]"
